VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount,total_amount
2,2015-01-15 15:22:50 +00:00,2015-01-15 15:31:30 +00:00,3,1.4,-73.95809937,40.78462219,-73.97421265,40.77875137,7.5,1.5,9.8
2,2015-01-15 15:22:50 +00:00,2015-01-15 15:28:07 +00:00,1,0.93,-73.98267365,40.7833786,-73.98925781,40.77320862,5.5,0.94,7.24
2,2015-01-15 15:22:50 +00:00,2015-01-15 15:38:24 +00:00,6,1.85,-73.95030212,40.78564072,-73.95697784,40.76465607,11.5,2.3,14.6
2,2015-01-15 15:22:50 +00:00,2015-01-15 15:29:33 +00:00,5,0.69,-73.95159912,40.77391052,-73.96040344,40.77909851,6,1.2,8
2,2015-01-15 15:22:50 +00:00,2015-01-15 15:33:46 +00:00,1,1.33,-73.98812103,40.74353027,-73.98717499,40.72935867,8.5,0,9.3
2,2015-01-15 15:22:51 +00:00,2015-01-15 16:03:42 +00:00,5,9.79,-73.97351837,40.76388931,-73.87268829,40.77429962,34,11.8,51.93
2,2015-01-15 15:22:51 +00:00,2015-01-15 15:41:11 +00:00,3,2.08,-73.9821167,40.78065491,-73.97377777,40.76367569,12.5,0,13.3
2,2015-01-15 15:22:51 +00:00,2015-01-15 15:39:04 +00:00,6,1.15,-73.9758606,40.74866867,-73.9912262,40.75534439,11,0,11.8
2,2015-01-15 15:22:51 +00:00,2015-01-15 15:29:50 +00:00,2,0.74,-73.95429993,40.78130341,-73.94583893,40.77526093,6.5,1.3,8.6
2,2015-01-15 15:22:51 +00:00,2015-01-15 15:32:00 +00:00,5,1.4,-73.98942566,40.74175262,-73.99304199,40.7260704,8,1.6,10.4
1,2015-01-15 19:19:28 +00:00,2015-01-15 19:27:49 +00:00,1,1,-73.98591614,40.74612808,-73.9835434,40.7557373,7,1.75,10.55
1,2015-01-15 19:13:20 +00:00,2015-01-15 19:48:20 +00:00,1,5.5,-73.97715759,40.78999329,-73.97250366,40.74050522,24.5,6.57,32.87
1,2015-01-15 19:13:20 +00:00,2015-01-15 19:15:59 +00:00,1,0.6,-73.96976471,40.78976822,-73.97112274,40.79536438,4,0,5.8
1,2015-01-15 19:13:20 +00:00,2015-01-15 19:18:21 +00:00,1,0.8,-73.99269867,40.74744415,-73.98467255,40.74204636,5.5,0,7.3
1,2015-01-15 19:13:20 +00:00,2015-01-15 19:15:02 +00:00,1,0.4,-73.95134735,40.77859497,-73.95469666,40.77355194,3.5,1,6.3
1,2015-01-15 19:13:20 +00:00,2015-01-15 19:22:56 +00:00,1,3.6,-73.98809052,40.72010422,-73.94276428,40.72578049,12.5,2,16.3
1,2015-01-15 19:13:20 +00:00,2015-01-15 19:27:32 +00:00,1,2.3,-74.00422668,40.71588516,-73.99006653,40.74430847,11.5,3.99,17.29
1,2015-01-15 19:13:21 +00:00,2015-01-15 19:17:05 +00:00,1,0.8,-73.91323853,40.75636292,-73.90496063,40.76481247,5,1.5,8.3
1,2015-01-15 19:13:21 +00:00,2015-01-15 19:16:20 +00:00,1,0.7,-73.95667267,40.81314087,-73.96253204,40.80463791,4.5,0,6.3
1,2015-01-15 19:13:22 +00:00,2015-01-15 19:32:17 +00:00,1,3.3,-73.95031738,40.77177429,-73.99117279,40.76046371,14.5,0,16.3
1,2015-01-15 19:13:22 +00:00,2015-01-15 19:21:28 +00:00,1,1.4,-73.97290039,40.78091049,-73.95294189,40.77264786,7.5,0,9.3
1,2015-01-15 19:13:23 +00:00,2015-01-15 19:21:36 +00:00,1,1.5,-73.95204163,40.78434372,-73.96612549,40.76478577,7.5,0,9.3
1,2015-01-15 19:13:23 +00:00,2015-01-15 19:22:38 +00:00,2,1.5,-73.97242737,40.75643921,-73.95446014,40.7673912,8,0,9.8
1,2015-01-15 19:13:23 +00:00,2015-01-15 19:20:07 +00:00,1,1,-73.98699951,40.66841888,-73.97621918,40.67734528,6.5,0,8.3
1,2015-01-15 19:13:23 +00:00,2015-01-15 19:25:11 +00:00,1,2,-74.00275421,40.71767426,-73.99169922,40.73848724,9.5,2.26,13.56
1,2015-01-15 19:13:23 +00:00,2015-01-15 19:15:54 +00:00,1,0.6,-73.99168396,40.72198486,-73.99726868,40.71406555,4,0,5.8
1,2015-01-15 19:13:23 +00:00,2015-01-15 19:20:04 +00:00,1,1,-73.98149872,40.75409698,-73.98827362,40.7409668,6.5,1.65,9.95
1,2015-01-15 19:13:24 +00:00,2015-01-15 19:35:21 +00:00,1,3.2,-74.00561523,40.74045944,-73.98973846,40.71413422,15.5,3.45,20.75
1,2015-01-15 19:13:24 +00:00,2015-01-15 19:19:20 +00:00,1,0.8,-74.00701904,40.73093796,-74.00452423,40.72126007,6,1.55,9.35
1,2015-01-15 19:13:25 +00:00,2015-01-15 19:21:11 +00:00,1,0.9,-73.96167755,40.77103043,-73.97220612,40.76504898,6.5,1.65,9.95
1,2015-01-15 19:13:26 +00:00,2015-01-15 19:23:09 +00:00,1,1.9,-73.95888519,40.78100586,-73.98126221,40.77348709,9,1.2,12
1,2015-01-15 19:13:26 +00:00,2015-01-15 19:38:43 +00:00,1,7.1,-73.99152374,40.75045395,-73.99795532,40.68077087,24,6.2,37.33
1,2015-01-15 19:13:26 +00:00,2015-01-15 19:23:52 +00:00,1,1.8,-73.98814392,40.77484512,-73.9707489,40.79603195,9,2.16,12.96
1,2015-01-15 19:19:24 +00:00,2015-01-15 19:30:24 +00:00,1,1.5,-73.95201111,40.80093765,-74.00285339,40.73337555,9,1,11.8
1,2015-01-15 19:19:24 +00:00,2015-01-15 19:26:57 +00:00,1,0.9,-73.97475433,40.74217606,-73.97693634,40.75179672,7,0,8.8
1,2015-01-15 19:19:24 +00:00,2015-01-15 19:24:35 +00:00,2,0.8,-74.00247192,40.72384644,-73.9917984,40.72609711,5.5,1.83,9.13
1,2015-01-15 19:19:24 +00:00,2015-01-15 19:31:07 +00:00,1,2.4,-74.01155853,40.71078491,-73.99871826,40.7401886,10,0,11.8
1,2015-01-15 19:19:25 +00:00,2015-01-15 19:28:41 +00:00,2,0.9,-73.98032379,40.76584625,-73.99025726,40.75634003,7,0,8.8
1,2015-01-15 19:19:25 +00:00,2015-01-15 19:30:13 +00:00,2,5.6,-73.95030975,40.78363037,-73.98082733,40.72101212,17,0,18.8
1,2015-01-15 19:19:25 +00:00,2015-01-15 19:22:00 +00:00,2,0.5,-73.9513092,40.78221893,-73.94603729,40.78876495,4,1.15,6.95
1,2015-01-15 19:19:25 +00:00,2015-01-15 19:32:29 +00:00,1,1.7,-73.98330688,40.73876572,-74.00469971,40.74152374,10,2.95,14.75
1,2015-01-15 19:19:25 +00:00,2015-01-15 19:35:48 +00:00,1,1.3,-73.97731018,40.76457596,-73.98999786,40.75093842,11,2.55,15.35
1,2015-01-15 19:19:25 +00:00,2015-01-15 19:46:14 +00:00,2,10.4,-73.8625946,40.769104,-73.96819305,40.76450729,32,0,39.13
1,2015-01-15 19:19:25 +00:00,2015-01-15 19:25:27 +00:00,1,1.1,-73.96052551,40.76648712,-73.95249939,40.7768364,6,0,7.8
1,2015-01-15 19:19:25 +00:00,2015-01-15 19:36:08 +00:00,1,2.5,-73.98659515,40.74290848,-73.95943451,40.76719284,12.5,3.55,17.85
1,2015-01-15 19:19:25 +00:00,2015-01-15 19:34:58 +00:00,1,1.9,-73.95531464,40.76427078,-73.98717499,40.77621078,11,2.55,15.35
1,2015-01-15 19:19:26 +00:00,2015-01-15 19:26:51 +00:00,1,1.6,-73.98253632,40.747612,-74.00666046,40.73578262,7.5,1.86,11.16
1,2015-01-15 19:19:26 +00:00,2015-01-15 19:22:30 +00:00,1,0.4,-73.98622131,40.74497986,-73.98953247,40.7401123,4,0,5.8
1,2015-01-15 19:19:26 +00:00,2015-01-15 19:32:53 +00:00,1,1.8,-73.9930191,40.75306702,-73.98245239,40.77501297,10,2.35,14.15
1,2015-01-15 19:19:26 +00:00,2015-01-15 19:26:54 +00:00,1,0.8,-74.0018158,40.74567413,-73.99768829,40.73793793,6.5,1.65,9.95
1,2015-01-15 19:19:26 +00:00,2015-01-15 19:24:48 +00:00,1,1,-73.96375275,40.76536942,-73.95825195,40.77837372,6,2.34,10.14
1,2015-01-15 19:19:27 +00:00,2015-01-15 19:29:13 +00:00,1,2.1,-73.97813416,40.76228333,-73.95446777,40.77798843,9.5,2.8,14.1
1,2015-01-15 19:19:28 +00:00,2015-01-15 19:37:02 +00:00,1,2.8,-73.99239349,40.75349045,-73.96044159,40.77309036,13.5,1.5,16.8
1,2015-01-15 19:27:28 +00:00,2015-01-15 19:35:29 +00:00,1,1.4,-73.99466705,40.7503891,-74.00842285,40.73613739,7.5,1.85,11.15
1,2015-01-15 19:27:28 +00:00,2015-01-15 19:33:26 +00:00,1,0.8,-73.95893097,40.77456665,-73.96578217,40.76496887,5.5,1,8.3
1,2015-01-15 19:27:28 +00:00,2015-01-15 19:33:18 +00:00,1,0.9,-73.99134064,40.7169075,-73.98371887,40.72971344,6,0,7.8
1,2015-01-15 19:27:29 +00:00,2015-01-15 19:37:57 +00:00,1,2.4,-73.98135376,40.76915359,-73.95342255,40.7853775,10,2.36,14.16
1,2015-01-15 19:27:29 +00:00,2015-01-15 19:44:29 +00:00,2,2.4,-74.00289154,40.73132324,-74.00595856,40.70775604,12,2.75,16.55
1,2015-01-15 19:27:30 +00:00,2015-01-15 19:38:06 +00:00,1,1.9,-73.97600555,40.78625488,-73.9672699,40.76935577,9.5,0,11.3
1,2015-01-15 19:27:30 +00:00,2015-01-15 19:37:28 +00:00,1,1.8,-73.95537567,40.7768631,-73.97728729,40.77444839,9,2.15,12.95
1,2015-01-15 19:27:31 +00:00,2015-01-15 19:36:47 +00:00,2,1.4,-74.00331879,40.72506714,-74.00574493,40.74129486,8,1,10.8
1,2015-01-15 19:27:31 +00:00,2015-01-15 19:39:04 +00:00,2,1.3,-73.96948242,40.76347351,-73.96591187,40.75270081,9,0,10.8
1,2015-01-15 19:27:31 +00:00,2015-01-15 19:35:06 +00:00,1,0.8,-73.98532104,40.75767136,-73.9886322,40.7490387,6.5,0,8.3
1,2015-01-15 19:27:32 +00:00,2015-01-15 19:38:47 +00:00,1,1.9,-73.99210358,40.73809814,-73.98698425,40.72098541,9.5,2.25,13.55
1,2015-01-15 19:27:32 +00:00,2015-01-15 19:49:34 +00:00,1,3.1,-73.99175262,40.72639847,-73.98767853,40.76005173,16,0,17.8
1,2015-01-15 19:27:32 +00:00,2015-01-15 19:37:15 +00:00,1,1.5,-73.97911072,40.74995041,-73.99290466,40.73008728,8.5,1,11.3
1,2015-01-15 19:27:33 +00:00,2015-01-15 19:59:10 +00:00,1,6.6,-74.0091095,40.71691895,-73.94793701,40.7788353,25.5,6.8,34.1
1,2015-01-15 19:27:33 +00:00,2015-01-15 19:34:03 +00:00,1,1,-73.9963913,40.75301743,-73.98617554,40.74419022,6.5,1,9.3
1,2015-01-15 19:27:33 +00:00,2015-01-15 19:39:58 +00:00,1,2.4,-73.97290802,40.79577637,-73.95602417,40.77378464,11,1.95,14.75
1,2015-01-15 19:27:33 +00:00,2015-01-15 19:41:16 +00:00,3,1.5,-73.98532104,40.74777985,-73.98581696,40.76007462,10,0,11.8
1,2015-01-15 19:27:33 +00:00,2015-01-15 19:48:10 +00:00,1,4.2,-73.96838379,40.76213455,-73.9854126,40.72351837,17.5,4.8,24.1
1,2015-01-15 19:27:33 +00:00,2015-01-15 19:36:51 +00:00,3,0.8,-73.98504639,40.75053406,-73.98786926,40.75987625,7,0,8.8
1,2015-01-15 19:27:34 +00:00,2015-01-15 19:39:05 +00:00,1,1.7,-73.98200989,40.76801682,-73.97859192,40.78813171,9.5,2.8,14.1
1,2015-01-15 19:27:34 +00:00,2015-01-15 19:34:08 +00:00,1,0.8,-73.99205017,40.73055267,-73.98182678,40.72461319,6,1.55,9.35
1,2015-01-15 19:27:35 +00:00,2015-01-15 19:41:18 +00:00,1,2.5,-73.96743774,40.76281357,-73.97494507,40.73437119,11,2.55,15.35
1,2015-01-15 20:12:38 +00:00,2015-01-15 20:18:33 +00:00,1,0.8,-73.98487091,40.77412033,-73.97756958,40.76451874,5.5,1,7.8
1,2015-01-15 20:12:39 +00:00,2015-01-15 20:40:38 +00:00,1,10.3,-73.87075043,40.77365494,-74.00242615,40.72904968,32.5,7,40.8
1,2015-01-15 20:12:39 +00:00,2015-01-15 20:52:01 +00:00,2,18.2,-73.78278351,40.6443367,-73.98193359,40.75708771,52,0,58.13
1,2015-01-15 20:12:39 +00:00,2015-01-15 20:19:25 +00:00,3,0.8,-73.9846344,40.7393074,-73.99298859,40.73376846,6,2,9.3
1,2015-01-15 20:12:40 +00:00,2015-01-15 20:18:12 +00:00,5,1.1,-74.01225281,40.71620178,-74.00989532,40.7257843,6,2.15,9.45
1,2015-01-15 20:12:40 +00:00,2015-01-15 20:23:39 +00:00,1,1.2,-74.00593567,40.74536133,-74.0021286,40.73712921,8.5,1.96,11.76
1,2015-01-15 20:12:40 +00:00,2015-01-15 20:16:12 +00:00,2,0.7,-73.96259308,40.76040649,-73.95542145,40.76878357,4.5,1.45,7.25
1,2015-01-15 20:12:40 +00:00,2015-01-15 20:21:09 +00:00,1,2.5,-73.95828247,40.77573395,-73.93864441,40.80502319,9.5,0,10.8
1,2015-01-15 20:12:40 +00:00,2015-01-15 20:27:00 +00:00,1,2.9,-73.98158264,40.77959824,-74.00628662,40.74394226,12.5,2.75,16.55
1,2015-01-15 20:12:40 +00:00,2015-01-15 20:16:51 +00:00,1,1,-73.96273041,40.75884247,-73.95252228,40.76984787,5,0,6.3
1,2015-01-15 20:12:40 +00:00,2015-01-15 20:27:06 +00:00,1,3.9,-73.96875,40.76859665,-73.9385376,40.81719971,14,1,16.3
1,2015-01-15 20:12:41 +00:00,2015-01-15 20:26:30 +00:00,1,2.2,-73.98995972,40.72951126,-73.97251129,40.75642776,11,3.05,15.35
1,2015-01-15 20:12:42 +00:00,2015-01-15 20:20:15 +00:00,1,1.5,-74.00706482,40.73293686,-74.00894928,40.71595383,7,1.65,9.95
1,2015-01-15 20:12:42 +00:00,2015-01-15 20:32:44 +00:00,1,8.5,-73.97881317,40.75115204,-74.00445557,40.68180084,26,6,38.63
1,2015-01-15 20:12:43 +00:00,2015-01-15 20:25:41 +00:00,1,3.9,-73.98101807,40.75037766,-73.99028778,40.71804047,14,0,15.3
1,2015-01-15 20:12:43 +00:00,2015-01-15 20:13:47 +00:00,2,0.2,-73.98761749,40.74462509,-73.98925781,40.74201202,3,0.86,5.16
1,2015-01-15 20:12:43 +00:00,2015-01-15 20:38:35 +00:00,1,6,-73.99339294,40.7338562,-73.92611694,40.75917053,22,0,23.3
1,2015-01-15 20:12:43 +00:00,2015-01-15 20:12:55 +00:00,1,0,-73.78209686,40.64460754,-73.78208923,40.64460754,2.5,0,3.8
1,2015-01-15 20:12:43 +00:00,2015-01-15 20:17:32 +00:00,1,0.7,-73.99713898,40.74493408,-73.99884796,40.73628235,5,0,6.3
1,2015-01-15 20:12:43 +00:00,2015-01-15 20:31:52 +00:00,1,8.5,-73.97766876,40.72582245,-73.88452148,40.75558853,26,3,30.3
1,2015-01-15 09:17:27 +00:00,2015-01-15 09:28:00 +00:00,1,1.6,-74.00534058,40.72002411,-73.9901886,40.73291779,8.5,1.7,11
1,2015-01-15 09:17:28 +00:00,2015-01-15 09:26:22 +00:00,1,1.1,-73.95645905,40.78130722,-73.96299744,40.76788712,8,0,8.8
1,2015-01-15 09:17:28 +00:00,2015-01-15 09:23:03 +00:00,1,0.6,-73.98329163,40.76438141,-73.97545624,40.76283646,5.5,2,8.3
1,2015-01-15 09:17:28 +00:00,2015-01-15 09:38:49 +00:00,1,1.4,-73.97577667,40.7624321,-73.98679352,40.76268005,13.5,0,14.3
1,2015-01-15 09:17:28 +00:00,2015-01-15 09:22:51 +00:00,1,0.7,-73.99061584,40.75604248,-73.98001862,40.75836182,5.5,2.22,8.52
1,2015-01-15 09:17:28 +00:00,2015-01-15 09:24:33 +00:00,1,1.1,-74.01596069,40.71568298,-74.00715637,40.72721863,6.5,0,7.3
1,2015-01-15 09:17:28 +00:00,2015-01-15 09:28:01 +00:00,1,0.9,-73.99571228,40.74427414,-73.99102783,40.75458145,8,2.2,11
1,2015-01-15 09:17:29 +00:00,2015-01-15 09:36:11 +00:00,1,1.7,-73.98803711,40.73788452,-73.98694611,40.75531387,12.5,2.65,15.95
1,2015-01-15 09:17:29 +00:00,2015-01-15 09:27:46 +00:00,3,1.1,-74.00341034,40.74843979,-73.99106598,40.73825073,8,0,8.8
1,2015-01-15 09:17:29 +00:00,2015-01-15 09:32:08 +00:00,1,1.3,-73.95742798,40.77432251,-73.97016144,40.76260376,10.5,2.26,13.56
1,2015-01-15 09:17:30 +00:00,2015-01-15 09:43:45 +00:00,1,4.8,-73.92692566,40.77100372,-73.97994232,40.74488449,20,0,20.8
1,2015-01-15 09:17:30 +00:00,2015-01-15 09:30:34 +00:00,1,1.7,-73.99142456,40.73192978,-73.99002838,40.75003815,10.5,0,11.3
1,2015-01-15 09:17:30 +00:00,2015-01-15 09:23:41 +00:00,1,0.9,-73.95384979,40.76722336,-73.96276855,40.77571869,6,1.35,8.15
1,2015-01-15 09:17:31 +00:00,2015-01-15 09:44:28 +00:00,1,3.8,-74.0079422,40.74253845,-74.00468445,40.71989059,19.5,3,23.3
1,2015-01-15 09:17:31 +00:00,2015-01-15 09:32:13 +00:00,1,2,-73.99421692,40.74964142,-73.99552917,40.73339462,11,0,11.8
1,2015-01-15 09:17:31 +00:00,2015-01-15 09:45:42 +00:00,1,10.7,-73.98266602,40.76455688,-73.87084198,40.774189,34.5,10,50.63
1,2015-01-15 09:17:31 +00:00,2015-01-15 10:19:03 +00:00,2,18.3,-73.77681732,40.64514542,-73.98944092,40.75645065,52,11.6,69.73
1,2015-01-15 09:17:31 +00:00,2015-01-15 09:25:54 +00:00,1,1,-73.95600128,40.77384186,-73.96775818,40.76869202,7,1,8.8
1,2015-01-15 09:17:32 +00:00,2015-01-15 09:52:17 +00:00,1,10.7,-73.99912262,40.74445724,-73.86180878,40.76845932,35.5,8.3,49.93
1,2015-01-15 09:17:32 +00:00,2015-01-15 09:51:58 +00:00,1,10.8,-73.87086487,40.77376938,-73.97822571,40.74861145,34,0,40.13
1,2015-01-15 09:17:32 +00:00,2015-01-15 09:24:37 +00:00,1,1.4,-73.99211121,40.73788071,-74.00673676,40.72728348,7,1.55,9.35
1,2015-01-15 09:17:32 +00:00,2015-01-15 09:36:55 +00:00,1,1.2,-73.98513031,40.74760818,-73.9803772,40.76083374,12,3.2,16
2,2015-01-15 18:03:59 +00:00,2015-01-15 18:55:56 +00:00,1,11.04,-73.87310791,40.77412415,-73.98342896,40.76569366,43.5,9.97,60.6
2,2015-01-15 18:03:59 +00:00,2015-01-15 18:12:04 +00:00,3,0.97,-73.99798584,40.73792648,-74.00832367,40.73563004,7,1.6,10.4
2,2015-01-15 18:03:59 +00:00,2015-01-15 18:19:51 +00:00,1,1.74,-74.00474548,40.7419281,-73.99998474,40.7216568,11.5,1.25,14.55
2,2015-01-15 18:04:00 +00:00,2015-01-15 18:16:04 +00:00,1,0.86,-74.00540924,40.72001266,-74.00926208,40.72215652,8.5,0,10.3
2,2015-01-15 18:04:00 +00:00,2015-01-15 18:09:09 +00:00,1,0.9,-73.99598694,40.72539139,-74.01130676,40.72853088,5.5,1,8.3
2,2015-01-15 18:04:00 +00:00,2015-01-15 18:38:50 +00:00,1,4.54,-73.95296478,40.76619339,-74.00158691,40.72872543,23,7.2,32
2,2015-01-15 18:04:00 +00:00,2015-01-15 18:16:45 +00:00,1,2.12,-73.95825958,40.77864838,-73.98200989,40.77133179,10.5,1.25,13.55
2,2015-01-15 18:04:01 +00:00,2015-01-15 18:27:54 +00:00,3,3.27,-73.96946716,40.76082611,-74.00035095,40.73534775,16.5,3.66,21.96
2,2015-01-15 18:04:01 +00:00,2015-01-15 18:21:01 +00:00,5,0.89,-73.9899826,40.75611877,-73.99128723,40.75048065,11,2.4,15.2
2,2015-01-15 18:04:02 +00:00,2015-01-15 18:19:39 +00:00,4,2.43,-73.95969391,40.79867554,-73.96573639,40.7718544,12,1,14.8
2,2015-01-15 18:04:02 +00:00,2015-01-15 18:18:53 +00:00,1,2.45,-73.99156189,40.75026321,-73.98384094,40.7261467,12,6.2,20
2,2015-01-15 18:04:03 +00:00,2015-01-15 18:14:09 +00:00,5,2.24,-73.9810791,40.77442932,-73.96495819,40.80170059,9.5,1.13,12.43
2,2015-01-15 18:04:03 +00:00,2015-01-15 18:20:49 +00:00,5,2.37,-73.97914886,40.76257706,-74.00550079,40.74834061,12,2.6,16.4
2,2015-01-15 18:04:03 +00:00,2015-01-15 18:18:27 +00:00,1,1.64,-74.00547791,40.71855545,-73.98558807,40.71992111,10.5,1,13.3
2,2015-01-15 18:04:03 +00:00,2015-01-15 18:14:38 +00:00,1,1.14,-73.97637939,40.7396965,-73.99121857,40.74905014,8,1.8,11.6
2,2015-01-15 18:04:03 +00:00,2015-01-15 18:21:07 +00:00,1,4.89,-73.98358917,40.74435043,-74.00939941,40.70526123,17.5,3.7,23
2,2015-01-15 18:04:03 +00:00,2015-01-15 18:17:33 +00:00,1,2.51,-73.9695282,40.7628746,-73.98104095,40.73396301,11.5,1.88,15.18
2,2015-01-15 18:04:04 +00:00,2015-01-15 18:17:19 +00:00,1,3.08,-73.97550964,40.76543045,-73.96395111,40.80282974,12,2.6,16.4
2,2015-01-15 18:04:04 +00:00,2015-01-15 18:16:59 +00:00,6,1.26,-73.96418762,40.7648201,-73.98213196,40.77460098,8.5,0,10.3
2,2015-01-15 18:04:04 +00:00,2015-01-15 18:12:03 +00:00,1,1.07,-73.96598053,40.76822662,-73.96125031,40.75779724,7,0,8.8
2,2015-01-15 18:04:04 +00:00,2015-01-15 18:14:46 +00:00,1,1.46,-73.98141479,40.76880646,-73.99133301,40.7506752,8.5,1.9,12.2
2,2015-01-15 09:04:22 +00:00,2015-01-15 09:26:27 +00:00,6,9.31,-73.96973419,40.75750351,-73.88554382,40.77317047,28,10,44.13
2,2015-01-15 09:04:23 +00:00,2015-01-15 09:16:18 +00:00,1,1.84,-73.94510651,40.7833252,-73.96409607,40.7670517,10,0,10.8
2,2015-01-15 09:04:24 +00:00,2015-01-15 09:16:55 +00:00,1,1.52,-74.00202179,40.74749374,-73.98150635,40.75000381,9.5,0,10.3
2,2015-01-15 09:04:24 +00:00,2015-01-15 09:13:25 +00:00,1,1.35,-73.9907608,40.75615311,-73.97380066,40.76469421,7.5,0,8.3
2,2015-01-15 09:04:24 +00:00,2015-01-15 09:09:19 +00:00,6,0.53,-73.98815918,40.75419998,-73.98851013,40.74893188,5,0,5.8
2,2015-01-15 09:04:25 +00:00,2015-01-15 09:07:13 +00:00,1,0.66,-74.01615906,40.71061707,-74.01468658,40.70458603,4,0.8,5.6
2,2015-01-15 09:04:26 +00:00,2015-01-15 09:13:59 +00:00,2,1.32,-73.98435974,40.76931381,-73.99598694,40.75382614,8,0,8.8
2,2015-01-15 09:04:26 +00:00,2015-01-15 09:18:15 +00:00,6,1.57,-73.98265839,40.73957825,-73.97426605,40.75644684,10,2,12.8
2,2015-01-15 09:04:26 +00:00,2015-01-15 09:15:49 +00:00,1,0.8,-73.99069977,40.75110626,-73.98738861,40.74298859,8,0,8.8
2,2015-01-15 14:36:31 +00:00,2015-01-15 14:45:52 +00:00,2,1.44,-73.96777344,40.75986099,-73.9516983,40.76959229,8,0,8.8
2,2015-01-15 14:36:31 +00:00,2015-01-15 14:58:53 +00:00,3,6.22,-73.95212555,40.76914597,-74.00380707,40.72351837,22,0,22.8
2,2015-01-15 14:36:32 +00:00,2015-01-15 14:58:23 +00:00,1,2.88,-73.94858551,40.77664948,-73.98738861,40.77598572,15,2,17.8
2,2015-01-15 14:36:32 +00:00,2015-01-15 14:48:19 +00:00,5,0.81,-73.97707367,40.75075531,-73.97319794,40.75821686,8.5,0,9.3
2,2015-01-15 14:36:32 +00:00,2015-01-15 15:09:00 +00:00,1,2.41,-73.99323273,40.72445679,-73.9860611,40.75278854,20,4,24.8
2,2015-01-15 14:36:33 +00:00,2015-01-15 14:57:18 +00:00,1,2.38,-73.95764923,40.77960205,-73.9784317,40.75133133,14.5,2.9,18.2
2,2015-01-15 14:36:33 +00:00,2015-01-15 15:05:18 +00:00,2,9.58,-73.97032928,40.79674149,-73.87268066,40.7745285,30.5,6,42.63
2,2015-01-15 14:36:33 +00:00,2015-01-15 14:48:32 +00:00,2,2.16,-73.97053528,40.76467896,-73.97164917,40.78714752,10,2.5,13.3
2,2015-01-15 14:36:33 +00:00,2015-01-15 15:00:22 +00:00,4,2.71,-74.0043869,40.71672821,-73.98696136,40.75088882,16,0,16.8
2,2015-01-15 14:36:34 +00:00,2015-01-15 14:51:46 +00:00,1,1.54,-73.98526764,40.74467087,-73.98616028,40.76139832,10.5,0,11.3
2,2015-01-15 14:36:34 +00:00,2015-01-15 14:53:59 +00:00,3,1.42,-73.97035217,40.75656509,-73.98787689,40.74877167,11.5,2.3,14.6
2,2015-01-15 14:36:34 +00:00,2015-01-15 14:48:24 +00:00,2,1.5,-73.99150848,40.74983597,-73.97933197,40.73620605,9,2.25,12.05
2,2015-01-15 14:36:34 +00:00,2015-01-15 14:46:17 +00:00,1,0.79,-73.99234772,40.74947357,-74.00143433,40.75570679,7.5,1.5,9.8
2,2015-01-15 14:36:34 +00:00,2015-01-15 14:43:14 +00:00,1,1.1,-73.99362183,40.73604584,-73.99432373,40.72476578,6.5,1,8.3
2,2015-01-15 14:36:35 +00:00,2015-01-15 14:44:22 +00:00,6,1.14,-73.98059845,40.78489685,-73.96644592,40.79076385,6.5,1.08,8.38
2,2015-01-15 14:36:35 +00:00,2015-01-15 14:57:21 +00:00,1,2.55,-73.9930954,40.73682022,-73.98338318,40.76586533,14,3.5,18.3
2,2015-01-15 14:36:35 +00:00,2015-01-15 14:38:56 +00:00,3,0.66,-74.00846863,40.72092819,-74.00681305,40.73046112,4,1,5.8
2,2015-01-15 14:36:35 +00:00,2015-01-15 14:44:37 +00:00,2,1.07,-73.97129822,40.76105118,-73.96166229,40.77425003,7.5,1.5,9.8
2,2015-01-15 14:36:36 +00:00,2015-01-15 14:49:35 +00:00,1,1.16,-73.95437622,40.78111649,-73.96671295,40.77233505,9,0,9.8
2,2015-01-15 14:36:36 +00:00,2015-01-15 14:52:39 +00:00,1,1.27,-73.98654175,40.7559166,-73.97537231,40.76107788,11,2.2,14
2,2015-01-15 14:36:36 +00:00,2015-01-15 15:30:59 +00:00,1,19.3,-73.96193695,40.77942276,-73.78604126,40.64355087,52,14.33,72.46
2,2015-01-15 09:04:26 +00:00,2015-01-15 09:11:04 +00:00,1,1.07,-73.9562912,40.76750946,-73.967659,40.76306152,6.5,1,8.3
2,2015-01-15 09:04:27 +00:00,2015-01-15 09:14:08 +00:00,2,0.66,-73.98077393,40.78265762,-73.98235321,40.77313614,7.5,1.88,10.18
2,2015-01-15 09:04:27 +00:00,2015-01-15 09:14:03 +00:00,5,1.01,-73.97380066,40.75493622,-73.98562622,40.74999619,7.5,1.5,9.8
2,2015-01-15 09:04:27 +00:00,2015-01-15 09:18:05 +00:00,1,1.29,-74.00761414,40.72544479,-74.00829315,40.71104813,10,2.5,13.3
2,2015-01-15 09:04:27 +00:00,2015-01-15 09:21:25 +00:00,5,2.73,-73.94454956,40.77937698,-73.97133636,40.75891113,13.5,2,16.3
2,2015-01-15 09:04:27 +00:00,2015-01-15 09:24:41 +00:00,2,3.95,-74.00727844,40.73357773,-73.98751068,40.78017044,16.5,0,17.3
